cityid,urbanArea,Albedo,Evapotranspiration,Specific_humidity,Total_precipitation_rate,Rain_precipitation_rate,Air_temperature,Wind_speed,era5h11_temperature_2m,era5h11_total_precipitation,era5h11_total_precipitation_hourly,era5h11_wind_10m,era5m_temperature_2m,era5m_temperature_2m_max,era5m_temperature_2m_min,era5m_total_precipitation_sum,era5m_wind_10m,pop,Type,continent,continent_v,max_d_rsquared,max_t_rsquared,d_const,d_lnarea,d_lnlsi,d_NDVI,d_imp,city_d_rsquared,t_const,t_lnarea,t_lnlsi,t_NDVI,t_imp,city_t_rsquared,green_space_num,ndvi_imp_green_space_num,non_cool,have_turning_point,max_g_median,max_d_mean,max_d_median,max_t_mean,max_t_median,mean_ndvi,mean_isp
58805,377.7221728,14.69563614,2.18E-06,0.010480861,5.95E-05,5.95E-05,286.7213963,1.504892289,286.5874047,0.002407305,0.000109,0.420027703,290.7111167,299.2490021,283.8544853,0.176575376,0.737912221,1993296.791,3,North America,4,0.199446342,0.666425532,2.932156006,23.90527426,-17.15629092,-269.1165714,77.95376389,0.153260774,-9.966892769,1.027700911,-1.582090382,1.821387567,3.038730389,0.493130525,60,37,0,37,1.329662319,146.8946116,141.4526306,2.022083583,1.917320382,0.51859681,0.805562892
58812,177.3419409,15.63112962,2.88E-06,0.017363501,2.27E-05,2.27E-05,299.398192,4.46908572,299.3525828,0.000673,7.57E-05,3.342374712,303.1663183,311.8630626,296.752546,0.06018915,4.464787908,675656.849,3,North America,4,0.199446342,0.666425532,-137.9908034,17.09326303,3.027531637,75.9211353,109.4506847,0.215399655,-7.712326317,0.631374808,-0.776163829,5.198359209,1.295813144,0.665826184,103,68,0,68,0.94864543,146.5316757,145.9284744,1.595478073,1.569978001,0.527921886,0.605112481
59008,88.7738299,15.78614767,3.90E-06,0.016125624,1.93E-05,1.93E-05,299.2958502,5.109115117,299.2069034,0.000482,6.68E-05,3.460157616,304.1254858,314.1767672,296.2169677,0.045566096,4.354715198,357943.5201,2,North America,4,0.199446342,0.666425532,53.35439198,8.737992649,-20.64314833,58.28079529,11.06274458,0.042907023,-6.998894024,0.595466919,-0.207454233,5.870122156,0.051181573,0.515395736,33,24,0,24,0.847109953,155.1997929,151.4959944,1.403800723,1.166512646,0.454174321,0.708844189
59041,93.80220893,14.4118575,3.65E-06,0.014570474,9.49E-05,9.49E-05,293.2455138,1.426182685,293.0220108,0.003840376,0.000403,0.730798706,295.9249969,303.0675608,291.2532629,0.343935596,0.090067589,623440.5084,1, ,4,0.199446342,0.666425532,-175.8600904,-4.673557343,26.58683063,307.933632,175.2675171,0.333905432,-11.34798839,0.681305165,-0.920943792,9.199476631,1.94749295,0.760975831,43,31,0,31,1.375614245,108.7632361,105.0056605,1.589664946,1.176816158,0.602250274,0.684572421
59105,822.3876594,14.95955947,2.38E-06,0.013568217,2.29E-05,2.29E-05,295.2056746,2.685316079,294.4182906,0.000458,3.76E-05,1.282473111,299.4214613,309.5890104,291.6384298,0.058846159,2.097141061,4348684.76,2,North America,4,0.199446342,0.666425532,-276.7590533,-22.83222391,7.947814179,531.2308379,463.2073862,0.190377459,-8.104142944,0.623256089,-0.729540667,4.298227519,2.855235369,0.564339372,38,20,0,20,1.162877189,164.6067248,168.8196673,2.127125139,1.835551148,0.481404079,0.888385545
59185,212.2157798,15.36136358,9.40E-07,0.011645687,3.36E-05,3.36E-05,288.8047656,2.110241408,288.788083,0.001193742,4.57E-05,0.894549089,293.3141141,303.7705429,286.1536927,0.079893109,2.309564639,1008758.858,2,North America,4,0.199446342,0.666425532,-18.28842718,13.27217435,0.719594156,-76.97479944,134.8825449,0.320108739,-10.23285025,0.821257175,-0.864983853,8.576427768,1.171869246,0.545901862,29,24,0,24,1.671643549,168.9859354,169.2071817,2.807943943,2.809312481,0.547843977,0.693729015
59212,92.97749169,13.87350791,2.11E-06,0.011546759,7.36E-05,7.36E-05,288.3147954,1.268843571,288.6091673,0.003031434,0.000191,0.447799206,292.7185398,301.3868356,286.3427784,0.230221672,0.287253199,608648.4398,3,North America,4,0.199446342,0.666425532,-349.8888142,6.348380869,47.72746595,505.7061067,143.6657255,0.465004292,-17.78664192,1.646244335,-1.748183534,6.31447491,2.602631551,0.84489305,44,23,0,23,1.158520391,147.5633275,141.0536869,2.205537828,1.740014494,0.518497678,0.838720148
59416,567.9147306,14.405819,3.59E-06,0.012113776,9.75E-05,9.75E-05,289.8116062,1.173203122,289.9823873,0.002715088,0.00017,0.230448768,293.9682297,303.1394536,287.6100862,0.196455273,0.096416282,4371276.595,3,North America,4,0.199446342,0.666425532,-199.7890307,2.835209606,20.95478825,-73.43170613,384.0832174,0.256684021,-19.97073662,1.485534082,-1.143803143,0.378380453,9.526485148,0.602257247,64,43,0,43,1.477790922,153.2344198,149.0519025,2.303957308,2.167186159,0.487862721,0.89659413
59445,50.7910808,13.8042652,2.52E-06,0.014065045,8.40E-05,8.40E-05,292.4092875,1.121137617,292.2940823,0.002566698,0.000288,0.544775325,295.5977144,303.8533174,290.1553682,0.269571374,0.133144191,281879.2191,3,North America,4,0.199446342,0.666425532,-298.1322154,-10.9260661,87.74670106,382.084665,334.0879762,0.357507519,-8.300148876,0.230029319,0.332761174,6.397181748,5.050688316,0.518779417,37,29,0,29,1.125798353,142.2443062,148.4373978,1.57044657,1.727351097,0.526462728,0.771815569
59487,60.37097248,13.78469747,2.06E-06,0.014690306,8.67E-05,8.67E-05,293.3722619,1.231939345,293.6930386,0.002851926,0.000295,0.474638647,296.5407754,304.302597,291.6385044,0.284726148,0.215468751,303920.8586,1,North America,4,0.199446342,0.666425532,-69.01779018,-17.20457912,69.06448179,284.3315207,208.8512805,0.362809255,-7.189346072,0.453515659,-0.423454811,5.262592227,2.242071312,0.698776526,40,31,0,31,1.027672253,119.3463144,123.0055586,1.372790741,1.179174111,0.543104102,0.657408006
59614,399.4548404,13.23504276,5.56E-07,0.008446012,2.71E-06,2.71E-06,293.2749474,1.904078285,292.7527723,6.84E-05,7.29E-06,0.699208499,297.9182325,309.0118819,287.7618255,0.009424698,1.339184003,1702630.928,3,North America,4,0.199446342,0.666425532,191.2315537,-34.19804144,102.3836739,478.4087259,60.83895731,0.080932786,-5.376163671,0.553521481,-0.736783053,6.738218283,0.271968276,0.215074637,40,26,2,26,1.14927893,159.4394643,160.9111999,1.838722028,1.879730295,0.350104078,0.540801796
59629,201.8315419,14.94690357,3.83E-07,0.007437196,2.07E-06,2.07E-06,292.5138005,2.115138026,292.1768441,0.000105,3.95E-06,0.588185005,297.7730273,309.7319806,286.6565498,0.00833784,1.344185047,226153.1637,3,North America,4,0.199446342,0.666425532,-98.79841287,-4.992977188,-11.53630985,709.9510006,-12.45444436,0.210956212,-7.493877619,0.411831877,-0.306863412,13.28474812,-1.214874255,0.540116105,80,41,2,41,0.833118476,136.2322653,135.2901162,1.281315469,1.159367681,0.432834307,0.564143817
59630,197.8428752,14.06787699,3.18E-07,0.00767292,2.01E-06,2.01E-06,292.0334348,1.93020773,291.6572688,0.000104,4.11E-06,0.391723085,296.9825729,308.7325387,286.4187325,0.008350986,1.151161283,271294.5378,3,North America,4,0.199446342,0.666425532,-260.7369944,34.7909513,44.4980098,-440.802496,286.1210082,0.224309057,-5.983817066,0.443563533,-0.547308713,3.956339026,2.671457695,0.260840636,70,38,0,38,0.780600838,143.4029227,128.5104037,1.095784067,0.967507706,0.421850144,0.642831808
59631,383.6506375,14.41956953,3.72E-07,0.007900315,2.23E-06,2.23E-06,293.0662729,1.853783593,292.4847339,9.68E-05,8.45E-06,0.650098094,298.105266,309.9794915,287.2906925,0.009689439,1.337392079,509777.9247,3,North America,4,0.199446342,0.666425532,127.7065251,6.721619525,-23.36686588,-94.63107229,30.43793013,0.004811102,-5.993844914,0.725598401,-1.324587264,7.61917807,-2.588704672,0.66690211,59,34,0,34,1.189119759,146.2191928,137.9774807,1.538642831,1.391319592,0.452580392,0.661347889
59632,1843.029194,15.61563888,4.38E-07,0.007509269,2.20E-06,2.20E-06,293.7268895,2.148273197,292.9393978,9.38E-05,7.07E-06,0.941903451,298.8250649,310.8198846,287.4166617,0.008982592,1.637053055,2643185.662,2,North America,4,0.199446342,0.666425532,-502.3440665,88.3479183,-135.2162022,-55.67980712,-17.96847237,0.48090018,-17.75046952,1.266827759,-1.133542851,12.2881051,3.761511302,0.740597054,38,21,0,21,0.975175449,158.2589115,154.1709852,1.806761564,1.509004017,0.453244678,0.786461856
59633,897.4022372,13.5272621,2.66E-07,0.008374455,2.08E-06,2.08E-06,291.8451544,1.58175111,291.4272287,9.99E-05,8.74E-06,0.389729622,296.7135827,308.720847,286.7036426,0.00945848,1.396277405,1624271.022,3,North America,4,0.199446342,0.666425532,45.24039989,-14.11992216,30.00516821,298.9124481,81.98283972,0.055615478,-5.097391175,0.517536419,-1.013416131,8.010558251,-1.269640372,0.581880037,45,29,0,29,0.830942853,147.6824128,138.1941126,1.410231899,1.130122076,0.46177416,0.800402436
59639,478.1982453,15.45744584,-3.81E-07,0.010954147,4.71E-05,4.71E-05,290.4485508,2.972918532,291.7162801,0.001088178,0.000104,0.594647221,294.4751901,302.8508636,286.3343036,0.078112261,0.363494596,425696.2104,4,North America,4,0.199446342,0.666425532,-240.2120631,4.639925672,-3.566958633,308.0262682,243.7970926,0.198475291,-10.98912855,0.68435824,-1.312058901,9.345811525,1.909811221,0.628407281,89,59,2,59,1.493032109,107.0299004,102.5011177,1.569377064,1.133596857,0.64971787,0.417880433
59640,2436.539135,15.41468977,-4.26E-07,0.011137585,4.60E-05,4.60E-05,290.5879478,2.939039291,291.7701724,0.001173814,0.000105,0.520714205,295.1477976,304.0821017,286.186482,0.083578364,0.391168639,2719558.827,4,North America,4,0.199446342,0.666425532,-141.5606202,-14.86362648,50.53849621,483.5546166,144.875168,0.093234479,-10.13420498,0.77229511,-1.388127275,8.474297526,1.092081531,0.626274449,120,65,1,65,0.655824134,137.3647772,126.3211715,1.115870576,0.852466724,0.533825379,0.711467788
59641,594.797807,14.22864284,2.46E-06,0.014742344,2.98E-05,2.98E-05,297.4321434,3.774932396,298.3119161,0.000668,8.93E-05,2.045662027,302.5042162,311.1588247,294.0987899,0.063473873,2.058398922,513026.0025,3,North America,4,0.199446342,0.666425532,-155.009908,5.714526606,4.493979138,260.8460744,134.3818322,0.114311796,-12.39506927,0.206878853,-0.199373463,18.56551499,3.424835496,0.74853352,102,75,2,75,1.219040745,134.3745678,121.2415983,1.987733944,1.529549701,0.569813185,0.540813359
